, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647,0.117647,0.235294,0.352941,0.117647,0,0.235294,0.117647,0.117647,0.764706,0,0,0,1,0,0.058824,0.5,0,0,0.5,0,0,0,0.5,0,1,0,1,0.5,1.5,0.5,0.5,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,7,4,11,8,8,9,8,9,8,7,9,9,7,1,0,0,0,0.333333,0.333333,0,0,0.333333,0.333333,0,0,1,0.666667,0.333333,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0.064516,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.5,4.5,5.5,5,1.5,3.5,5,2,5.5,6,1.5,4.5,5,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0.060606,0.030303,0,0,0,0.030303,0,0.030303,0,0,0.121212,0.121212,0.030303,0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,2.875,2.875,3.625,2.75,2.875,3.375,3.125,3.125,3.625,3.25,2.875,2.875,3.375,3.375,3.125, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588,0.176471,0.352941,0.117647,0,0.058824,0,0.058824,0.823529,0.058824,0,0.058824,1,0.058824,0,0.5,0,0,0,1.5,1,0,0,0.5,0.5,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,11,12,12,12,12,10,10,10,12,12,12,11,10,11,1.666667,2,1.333333,1.333333,2.333333,2.333333,2.666667,1.333333,2.333333,3.666667,2,1.333333,3,4,2.333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0.096774,0.032258,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.5,0.5,0,0,0.5,0,0.5,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212,0.151515,0.212121,0.060606,0.090909,0,0.030303,0.060606,0,0.060606,0,0.212121,0.090909,0.060606,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,2,1,2.75,0.5,2.125,2.625,1.75,1.625,2.375,2,1.375,2.125,2.5,2,2, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352941,0.117647,0.176471,0.117647,0.058824,0,0.176471,0,0.470588,0,0,0.058824,0.588235,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.03125,0.03125,0.03125,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,11,2,11,3,4,7,11,9,5,5,12,9,4,4.333333,3.666667,4,2.666667,3.666667,4.333333,4.333333,3.333333,4,4.333333,4,4.333333,4,4,3.666667,4.333333,0,0,0,0.032258,0,0.064516,0,0,0.16129,0,0.032258,0,0.064516,0.096774,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0.151515,0.151515,0.272727,0.121212,0.121212,0.121212,0.212121,0.212121,0.181818,0.060606,0.181818,0.393939,0.242424,0.272727,0.30303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,1.375,1.5,1.375,1.5,1.375,1.25,1.375,1.375,1.75,1.375,1.625,1.25,1.75,1.625,1.375, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058824,0.294118,0.117647,0.352941,0.058824,0,0,0.058824,0.058824,0.823529,0,0.176471,0,1.470588,0.058824,0,0,0,0,0,1.5,1,0.5,0,1.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0.09375,0,0.03125,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,10,1,0,1,10,3,2,1,6,1,1,2,2.333333,1,0.666667,2.333333,2.333333,2.333333,0.666667,3,3.333333,2.666667,0.666667,2.666667,3.666667,3.333333,1.666667,0,0,0,0.064516,0.032258,0.032258,0.064516,0,0.032258,0,0.064516,0,0.16129,0,0,0.032258,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0.121212,0.151515,0.212121,0.030303,0.181818,0.121212,0.181818,0.151515,0.212121,0.121212,0.121212,0.30303,0.090909,0.212121,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,1.375,1.5,1.375,1.375,1.5,1.5,1.5,1.5,1.75,1.5,1.5,1.375,1.75,1.5,1.375, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176471,0.294118,0.176471,0.294118,0.294118,0.117647,0.058824,0.058824,0.235294,0.352941,0.058824,0.058824,0,0.882353,0.058824,0.058824,1.5,1.5,1,0,1.5,1,1,1,1,1,0,3,0,1.5,1,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,7,0,6,0,0,0,6,0,0,0,6,0,0,0.333333,0.333333,0.333333,0,0.333333,1,1,0,1.333333,2.333333,1,0.333333,0.333333,1,1.666667,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0.142857,0,0,0,0,0,0.142857,0,0,0,0,0,0,0.083333,0,0.083333,0,0,0.083333,0.166667,0,0,0,0.166667,0.083333,0,0.166667,0,0,0,0.030303,0.121212,0.090909,0,0,0.030303,0.121212,0.060606,0.060606,0,0.030303,0.090909,0.090909,0.060606,0.060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0.5,0.375,1.125,0.5,1,1,0.75,0.625,1.375,0.625,0.375,1,1.375,1,1, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647059,0.882353,0.588235,0.882353,0.588235,0.705882,0.764706,0.705882,0.705882,0.941176,0.647059,0.529412,0.588235,1.117647,0.705882,0.529412,8.5,7.5,8,8,8,8,7.5,7.5,8.5,8,7,10.5,6.5,8,8.5,7,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,3,0,1,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0.666667,0.333333,0,0,0,0,0,0.032258,0,0,0,0,0,0,0,0,0.032258,0.064516,0,0,0,0,0,0,0.666667,0,0,0.333333,0.333333,0,0.333333,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0.083333,0,0.083333,0.25,0,0.083333,0.333333,0.166667,0,0,0.583333,0,0.083333,0.25,0.166667,0.166667,0,0,0.060606,0.060606,0,0,0,0,0,0,0,0,0.121212,0.090909,0.030303,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0.1,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0.375,0.125,0,0.25,0,0.125,0.75,0.25,0.25,0.75,0.5,0.25,0.125,1,0.25,0, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647059,0.823529,0.529412,0.705882,0.705882,0.647059,0.705882,0.529412,0.529412,1.294118,0.647059,0.588235,0.647059,1.588235,0.647059,0.411765,11,11,11.5,11,11.5,11.5,11.5,11,11.5,10.5,11.5,11.5,12,10.5,11,11.5,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.03125,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,3,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0.333333,1.666667,0.333333,0,0.333333,0.666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.166667,0,0.333333,0,0.333333,0.666667,0.333333,0.083333,0,0.916667,0.083333,0.5,0.583333,0.666667,0.75,0,0.060606,0.090909,0.060606,0.030303,0.060606,0,0.030303,0,0,0.030303,0,0.181818,0.060606,0.090909,0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.1,0.1,0,0.2,0.2,0,0,0,0.2,0.1,0.1,0.875,0.875,0.5,1,0.5,0.75,0.875,0.875,1,0.75,0.625,0.75,0.75,1.125,0.75,0.75, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470588,0.705882,0.411765,0.882353,0.647059,0.647059,0.647059,0.411765,0.588235,0.941176,0.588235,0.647059,0.411765,1.470588,0.647059,0.235294,10.5,10,10.5,11.5,10.5,10,11,12,11.5,11,10,11.5,11,12,10,10.5,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,0,1,1,0,0,1,2,1,0,3,0,0,3.333333,3,1.666667,1,3.666667,2.666667,3,1.666667,4.333333,3.666667,2.666667,1.333333,4.666667,5.666667,3.333333,4,0,0,0,0.032258,0,0,0,0,0,0,0,0,0,0.032258,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0.142857,0,0,0,0.75,0.916667,0.5,1,0.333333,1.25,1.5,1,1.166667,0.833333,1.583333,0.75,1.583333,1.25,1.25,1.5,0,0,0.030303,0.090909,0,0,0,0,0,0,0,0,0.090909,0.030303,0,0.030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.4,0.5,0.6,0.6,0.3,0.5,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.6,0.6,1.375,1.625,1.5,1.375,1.5,1.5,1.5,1.5,1.375,1.75,1.5,1.5,1.25,1.625,1.5,1.5, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647059,1.058824,0.941176,1,0.647059,0.647059,1,0.764706,0.647059,1.470588,0.647059,0.647059,0.647059,1.235294,0.647059,0.647059,11.5,9,11,10.5,9.5,10.5,10,10,10,10.5,9.5,10.5,10.5,11,11.5,9.5,0,0,0,0,0,0.03125,0.125,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,3,4,4,3,1,3,0,0,7.666667,7.333333,7.333333,7,7.666667,7.333333,7.333333,8,7.666667,8.333333,7.333333,7.333333,8,7.666667,5.333333,7.333333,0,0,0,0.064516,0,0,0,0,0,0,0.064516,0,0.032258,0,0.032258,0.032258,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0.083333,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066667,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0,0.142857,0,0,0,0,0,0,0,0,0.142857,0,0,0,1.833333,1.833333,1.916667,2,1.416667,1.833333,2,1.916667,1.916667,1.833333,2,2,1.833333,1.916667,1.75,2,0,0.030303,0.121212,0.060606,0.030303,0.030303,0,0.030303,0.030303,0.030303,0.060606,0.030303,0.060606,0.090909,0.030303,0.121212,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.1,1.2,1.2,1.2,1.1,1.2,1.1,1.1,1.2,1.375,1.5,1.375,1.5,1.375,1.375,1.5,1.5,1.375,1.5,1.625,1.5,1.375,1.75,1.5,1.5, ,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352941,0.647059,0.411765,0.411765,0.529412,0.411765,0.176471,0.176471,0.411765,1.058824,0.352941,0.411765,0.176471,1.235294,0.470588,0.117647,2,0.5,2.5,2,4,2.5,2,3,4.5,4.5,1,4,2.5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,1,0,7,1,0,1,4,1,2,2,2,2,1,3.666667,3.333333,4.666667,1.333333,4,4.333333,5.333333,0.666667,6,5,6,2.666667,5.666667,6.333333,6,3.333333,0,0,0,0,0.032258,0,0,0,0.064516,0,0,0,0.096774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0.5,0.5,0,0,0,0,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333,0,0,0,0,0,0, ,,,,,,,,,,,,,,,,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,2.083333,1.75,1.916667,1.916667,1.333333,1.916667,2,1.833333,2.083333,1.916667,2,2,2.166667,1.916667,1.916667,2,0,0.121212,0.090909,0.121212,0.121212,0.121212,0.030303,0.151515,0.030303,0.060606,0,0.030303,0.212121,0.090909,0.272727,0.272727,1.75,1,1.5,2.25,2,1.5,0.75,0.25,0.75,1,1.25,0.75,1.25,0.25,0,1.25,1,1.2,1.1,1.3,1.2,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.1,1.1,1.2,1.1,1.125,0.75,0.5,1.25,0.75,0.875,1.125,0.75,1,1.25,0.75,0.625,1,1.25,1,1, ,,,,,,,,,,,,,,,
